nid,name,path,ntype,weight,data,lasttime
810134327,Intex_TRBlock,spEED.dbo.Intex_TRBlock,tbl,1207704,322544 KB,32:59.9
1018955202,Cusip_ClassificationCode_Mapping,spEED.dbo.Cusip_ClassificationCode_Mapping,tbl,1163395,31536 KB,01:15.9
530673534,DUEDIL_Override_Values_History,spEED.dbo.DUEDIL_Override_Values_History,tbl,1126374,773256 KB,NULL
1083255014,LP_Rule_LoanMod,spEED.dbo.LP_Rule_LoanMod,tbl,1090825,109208 KB,NULL
83179742,Intex_History_WLAU,spEED.dbo.Intex_History_WLAU,tbl,1069412,139080 KB,NULL
1965770606,Tier3_Nonagy_Classification,spEED.dbo.Tier3_Nonagy_Classification,tbl,916357,107992 KB,NULL
27992768,All_CusipAggregates_T0_Backup,spEED.AGY.All_CusipAggregates_T0_Backup,tbl,895289,7162320 KB,NULL
59992882,All_CusipAggregates_T0_Backup,spEED.dbo.All_CusipAggregates_T0_Backup,tbl,895289,7162320 KB,NULL
107993053,All_CusipAggregates_LatestBackup,spEED.AGY.All_CusipAggregates_LatestBackup,tbl,895289,7162320 KB,NULL
139993167,All_CusipAggregates_LatestBackup,spEED.dbo.All_CusipAggregates_LatestBackup,tbl,895289,7162320 KB,NULL
1438068309,LP_Loanagg_Cohorts_custom2_dy_Calc,spEED.dbo.LP_Loanagg_Cohorts_custom2_dy_Calc,tbl,876842,1169216 KB,NULL
1422068252,LP_Loanagg_Cohorts_custom2_dy,spEED.dbo.LP_Loanagg_Cohorts_custom2_dy,tbl,876842,1173192 KB,NULL
1878662136,Intex_History_ABMH,spEED.dbo.Intex_History_ABMH,tbl,854001,116200 KB,NULL
1643920978,LP_Errors,spEED.dbo.LP_Errors,tbl,846745,36272 KB,NULL
1869353824,BaselCalc_STAR_TrancheRecord,spEED.dbo.BaselCalc_STAR_TrancheRecord,tbl,821404,89392 KB,NULL
1223675407,BBrg_BackOffice_bb,spEED.dbo.BBrg_BackOffice_bb,tbl,809662,1042072 KB,NULL
1203587426,MTM_final_results,spEED.dbo.MTM_final_results,tbl,770822,109776 KB,NULL
1833369896,CRM_Contacts,spEED.dbo.CRM_Contacts,tbl,768066,200720 KB,20:09.7
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,49:44.0
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,48:28.4
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,48:22.7
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,48:22.7
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,48:28.4
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,48:22.7
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,34:17.4
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,47:11.3
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,48:16.0
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,47:11.3
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,47:11.3
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,34:17.4
1096963580,All_CusipAggregates,spEED.dbo.All_CusipAggregates,tbl,746528,5972240 KB,47:11.3
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,49:44.0
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,48:28.4
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,48:22.7
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,48:22.7
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,48:28.4
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,48:22.7
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,34:17.4
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,47:11.3
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,48:16.0
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,47:11.3
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,47:11.3
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,34:17.4
1428356303,All_CusipAggregates,spEED.AGY.All_CusipAggregates,tbl,746528,5972240 KB,47:11.3
179180084,Sales_All_CusipAggregates,spEED.dbo.Sales_All_CusipAggregates,tbl,746528,1575368 KB,48:53.2
1977239736,All_CusipAggregates_201701102106,spEED.dbo.All_CusipAggregates_201701102106,tbl,746516,5972144 KB,17:48.2
809235575,All_CusipAggregates_201701092105,spEED.dbo.All_CusipAggregates_201701092105,tbl,746508,5972080 KB,16:40.1
50867298,Hamper_MonthEndCloses_Retire,spEED.dbo.Hamper_MonthEndCloses_Retire,tbl,682836,91016 KB,NULL
670729542,ABSNet_RemitInfo_Deleted,spEED.dbo.ABSNet_RemitInfo_Deleted,tbl,676271,85952 KB,NULL
705437587,ResearchVectors,spEED.dbo.ResearchVectors,tbl,666528,1129648 KB,NULL
771585887,ResearchVectors,spEED.CMBS.ResearchVectors,tbl,666528,1129648 KB,NULL
1123639196,Intex_ISIN_Tranche_Mapping_Delete,spEED.EURO.Intex_ISIN_Tranche_Mapping_Delete,tbl,588255,30080 KB,NULL
507200907,Markit_CitiContributions,spEED.dbo.Markit_CitiContributions,tbl,586066,63360 KB,01:03.5
507200907,Markit_CitiContributions,spEED.dbo.Markit_CitiContributions,tbl,586066,63360 KB,01:03.5
1390068138,LP_Loanagg_Cohorts_custom2,spEED.dbo.LP_Loanagg_Cohorts_custom2,tbl,584708,779688 KB,NULL
1376164098,IPREO_Company_Holdings,spEED.dbo.IPREO_Company_Holdings,tbl,572765,38672 KB,NULL
650133757,Intex_StandardVarsDisplay,spEED.dbo.Intex_StandardVarsDisplay,tbl,558031,135696 KB,32:59.8
650133757,Intex_StandardVarsDisplay,spEED.dbo.Intex_StandardVarsDisplay,tbl,558031,135696 KB,32:59.8
650133757,Intex_StandardVarsDisplay,spEED.dbo.Intex_StandardVarsDisplay,tbl,558031,135696 KB,32:59.8
650133757,Intex_StandardVarsDisplay,spEED.dbo.Intex_StandardVarsDisplay,tbl,558031,135696 KB,32:59.8
1479676319,CUBE_Fact_ABX_LP,spEED.dbo.CUBE_Fact_ABX_LP,tbl,547679,87632 KB,NULL
1493840634,Markit_CDX_Component,spEED.dbo.Markit_CDX_Component,tbl,535691,130128 KB,00:32.2
1163867213,BBrg_BackOffice_Temp,spEED.dbo.BBrg_BackOffice_Temp,tbl,526369,139336 KB,NULL
2076351703,Intex_Deals_Updated,spEED.dbo.Intex_Deals_Updated,tbl,517704,23152 KB,33:01.9
2076351703,Intex_Deals_Updated,spEED.dbo.Intex_Deals_Updated,tbl,517704,23152 KB,33:01.9
2025370580,CRM_Account_Coverage,spEED.dbo.CRM_Account_Coverage,tbl,515622,91752 KB,20:09.6
2025370580,CRM_Account_Coverage,spEED.dbo.CRM_Account_Coverage,tbl,515622,91752 KB,20:09.6
2025370580,CRM_Account_Coverage,spEED.dbo.CRM_Account_Coverage,tbl,515622,91752 KB,20:09.6
305540272,Poly_GSM_Closes_bkup,spEED.dbo.Poly_GSM_Closes_bkup,tbl,515296,49592 KB,NULL
1526321989,TAO_POSITION_HISTORY,spEED.dbo.TAO_POSITION_HISTORY,tbl,497383,128168 KB,NULL
373224730,MBS_CouponStack_MarketData,spEED.dbo.MBS_CouponStack_MarketData,tbl,484604,102024 KB,NULL
2064062439,BBrg_Emea_Var,spEED.dbo.BBrg_Emea_Var,tbl,484499,21864 KB,NULL
1162135581,Intex_PropertyInfo,spEED.dbo.Intex_PropertyInfo,tbl,469485,432832 KB,32:59.7
1162135581,Intex_PropertyInfo,spEED.dbo.Intex_PropertyInfo,tbl,469485,432832 KB,32:59.7
1250259659,CMO_Aggregates,spEED.AGY.CMO_Aggregates,tbl,461793,313096 KB,50:21.5
1250259659,CMO_Aggregates,spEED.AGY.CMO_Aggregates,tbl,461793,313096 KB,50:21.5
464720708,Trepp_Prop,spEED.dbo.Trepp_Prop,tbl,461693,1532192 KB,59:54.7
464720708,Trepp_Prop,spEED.dbo.Trepp_Prop,tbl,461693,1532192 KB,59:54.7
43992825,CMO_Aggregates_T0_Backup,spEED.AGY.CMO_Aggregates_T0_Backup,tbl,460727,305104 KB,NULL
123993110,CMO_Aggregates_LatestBackup,spEED.AGY.CMO_Aggregates_LatestBackup,tbl,460727,305120 KB,NULL
138079878,Markit_ITraxx_Composite,spEED.dbo.Markit_ITraxx_Composite,tbl,452743,59256 KB,00:46.0
1829334027,IPREO_lkup_Cusip,spEED.dbo.IPREO_lkup_Cusip,tbl,426765,31032 KB,34:31.3
1829334027,IPREO_lkup_Cusip,spEED.dbo.IPREO_lkup_Cusip,tbl,426765,31032 KB,34:31.3
1309299774,Markit_FixedDataQuality,spEED.dbo.Markit_FixedDataQuality,tbl,418409,87216 KB,05:59.4
649105403,Intex_Tranche_Orig,spEED.ABS.Intex_Tranche_Orig,tbl,417134,207264 KB,NULL
697105574,Intex_Tranche_Orig,spEED.CDO.Intex_Tranche_Orig,tbl,417134,207264 KB,NULL
1297543806,LP_loanagg_Cohorts_custom_dy,spEED.dbo.LP_loanagg_Cohorts_custom_dy,tbl,408442,544656 KB,NULL
1881070483,Moringstar_Tranche,spEED.dbo.Moringstar_Tranche,tbl,400845,159024 KB,NULL
975042955,Empirasign_Pxtalk,spEED.dbo.Empirasign_Pxtalk,tbl,399293,67224 KB,NULL
1087707323,Markit_Corporate_Cash_Composite,spEED.dbo.Markit_Corporate_Cash_Composite,tbl,399028,80672 KB,NULL
1131255185,LP_Replines_Deal_bkp,spEED.dbo.LP_Replines_Deal_bkp,tbl,372664,331272 KB,NULL
33031499,spEED_DEAL_PROVISIONS_VW,spEED.CDO.spEED_DEAL_PROVISIONS_VW,tbl,372250,12120 KB,NULL
2102662934,Intex_History_ABCO,spEED.dbo.Intex_History_ABCO,tbl,364716,45696 KB,NULL
291180483,Intex_TRBlock_Orig,spEED.dbo.Intex_TRBlock_Orig,tbl,349547,59552 KB,33:55.0
291180483,Intex_TRBlock_Orig,spEED.dbo.Intex_TRBlock_Orig,tbl,349547,59552 KB,47:11.3
665105460,Intex_TRBlock_Orig,spEED.ABS.Intex_TRBlock_Orig,tbl,349547,59552 KB,33:55.0
665105460,Intex_TRBlock_Orig,spEED.ABS.Intex_TRBlock_Orig,tbl,349547,59552 KB,47:11.3
713105631,Intex_TRBlock_Orig,spEED.CDO.Intex_TRBlock_Orig,tbl,349547,59552 KB,33:55.0
713105631,Intex_TRBlock_Orig,spEED.CDO.Intex_TRBlock_Orig,tbl,349547,59552 KB,47:11.3
1806733589,Intex_TRBlock_Orig,spEED.EURO.Intex_TRBlock_Orig,tbl,349547,59552 KB,33:55.0
1806733589,Intex_TRBlock_Orig,spEED.EURO.Intex_TRBlock_Orig,tbl,349547,59552 KB,47:11.3
291180483,Intex_TRBlock_Orig,spEED.dbo.Intex_TRBlock_Orig,tbl,349547,59544 KB,33:55.0
291180483,Intex_TRBlock_Orig,spEED.dbo.Intex_TRBlock_Orig,tbl,349547,59544 KB,47:11.3
665105460,Intex_TRBlock_Orig,spEED.ABS.Intex_TRBlock_Orig,tbl,349547,59544 KB,33:55.0
665105460,Intex_TRBlock_Orig,spEED.ABS.Intex_TRBlock_Orig,tbl,349547,59544 KB,47:11.3
713105631,Intex_TRBlock_Orig,spEED.CDO.Intex_TRBlock_Orig,tbl,349547,59544 KB,33:55.0
713105631,Intex_TRBlock_Orig,spEED.CDO.Intex_TRBlock_Orig,tbl,349547,59544 KB,47:11.3
1806733589,Intex_TRBlock_Orig,spEED.EURO.Intex_TRBlock_Orig,tbl,349547,59544 KB,33:55.0
1806733589,Intex_TRBlock_Orig,spEED.EURO.Intex_TRBlock_Orig,tbl,349547,59544 KB,47:11.3
1709353254,BaselCalc_STAR_AssetRecord,spEED.dbo.BaselCalc_STAR_AssetRecord,tbl,341490,34112 KB,NULL
649105403,Intex_Tranche_Orig,spEED.ABS.Intex_Tranche_Orig,tbl,339602,169480 KB,NULL
697105574,Intex_Tranche_Orig,spEED.CDO.Intex_Tranche_Orig,tbl,339602,169480 KB,NULL
63391345,EMAXX_SecMast,spEED.dbo.EMAXX_SecMast,tbl,314126,46040 KB,NULL
2107583738,Temp_reference,spEED.dbo.Temp_reference,tbl,311523,334560 KB,NULL
1974662478,Intex_History_ABAU,spEED.dbo.Intex_History_ABAU,tbl,308006,36912 KB,NULL
1222295414,LP_HPI_State,spEED.dbo.LP_HPI_State,tbl,306384,44728 KB,NULL
964966564,Markit_Emea_Cash_Sectors,spEED.dbo.Markit_Emea_Cash_Sectors,tbl,306064,32096 KB,01:01.2
1760165466,IPREO_Security_Current,spEED.dbo.IPREO_Security_Current,tbl,304093,99272 KB,51:32.4
1507080705,RCA_Loans,spEED.CMBS.RCA_Loans,tbl,286392,384720 KB,55:41.9
128133089,TAO_SALES_HISTORY,spEED.dbo.TAO_SALES_HISTORY,tbl,272060,37720 KB,NULL
96132975,TAO_SALES,spEED.dbo.TAO_SALES,tbl,272060,35592 KB,09:45.5
1430321647,BBrg_BackOffice_Staging,spEED.dbo.BBrg_BackOffice_Staging,tbl,266514,306896 KB,46:52.7
1430321647,BBrg_BackOffice_Staging,spEED.dbo.BBrg_BackOffice_Staging,tbl,266514,306896 KB,46:52.7
1111779118,TruPS_Intex_Collat_History,spEED.CDO.TruPS_Intex_Collat_History,tbl,263149,43688 KB,25:16.2
1869301769,EMAXX_BrokTran,spEED.dbo.EMAXX_BrokTran,tbl,253329,21760 KB,NULL
1564584662,LP_Temp_CLTVBucket,spEED.dbo.LP_Temp_CLTVBucket,tbl,252573,27104 KB,NULL
1429580131,CS_StandardIndex,spEED.dbo.CS_StandardIndex,tbl,250985,16888 KB,NULL
912878469,Model_Losses,spEED.CMBS.Model_Losses,tbl,250954,28328 KB,48:16.8
369488445,BBrg_RatingsWatch_FULL,spEED.dbo.BBrg_RatingsWatch_FULL,tbl,245865,62768 KB,NULL
766781939,NAIC_Data,spEED.dbo.NAIC_Data,tbl,240886,20200 KB,48:16.8
766781939,NAIC_Data,spEED.dbo.NAIC_Data,tbl,240886,20200 KB,48:16.8
2012898588,RPT_SVCR_PIVOT,spEED.dbo.RPT_SVCR_PIVOT,tbl,240238,41968 KB,NULL
1013018790,LP_loanagg_Cohorts_custom,spEED.dbo.LP_loanagg_Cohorts_custom,tbl,239560,394064 KB,NULL
222675891,Trepp_Loan,spEED.dbo.Trepp_Loan,tbl,236751,881416 KB,32:48.1
432720594,Trepp_Loan2,spEED.dbo.Trepp_Loan2,tbl,236751,862592 KB,NULL
295672101,LP_Aggregate_State_Performance,spEED.dbo.LP_Aggregate_State_Performance,tbl,232737,31864 KB,NULL
1467920351,BBrg_RatingsWatch,spEED.dbo.BBrg_RatingsWatch,tbl,224116,285128 KB,48:15.0
2069582411,LP_Aggregate_Deal_State,spEED.dbo.LP_Aggregate_Deal_State,tbl,220154,28408 KB,41:40.6
1678290130,Intex_CollatStats,spEED.dbo.Intex_CollatStats,tbl,219581,21000 KB,32:59.1
1678290130,Intex_CollatStats,spEED.dbo.Intex_CollatStats,tbl,219581,21000 KB,32:59.1
1963310204,LP_CollateralAnalysis_CPR,spEED.dbo.LP_CollateralAnalysis_CPR,tbl,215094,143448 KB,NULL
2035538335,ABSNET_Class,spEED.dbo.ABSNET_Class,tbl,211472,74416 KB,NULL
1039043183,Empirasign_Bwic,spEED.dbo.Empirasign_Bwic,tbl,208370,32672 KB,NULL
1367832085,cdx_output,spEED.dbo.cdx_output,tbl,207359,56528 KB,NULL
1470068423,LP_Replines_Cohorts_custom2_Calc,spEED.dbo.LP_Replines_Cohorts_custom2_Calc,tbl,204586,204744 KB,NULL
1454068366,LP_Replines_Cohorts_custom2,spEED.dbo.LP_Replines_Cohorts_custom2,tbl,204586,204672 KB,NULL
1893946169,IPREO_Insurance_Company_Transaction,spEED.dbo.IPREO_Insurance_Company_Transaction,tbl,202709,39928 KB,51:32.4
393820515,LP_Collat_History_Last,spEED.dbo.LP_Collat_History_Last,tbl,193426,11872 KB,NULL
477882161,LP_COLLAT,spEED.dbo.LP_COLLAT,tbl,193426,77200 KB,NULL
730134042,Intex_DealStats,spEED.dbo.Intex_DealStats,tbl,191628,39552 KB,32:59.1
730134042,Intex_DealStats,spEED.dbo.Intex_DealStats,tbl,191628,39552 KB,32:59.1
714133985,Intex_Group,spEED.dbo.Intex_Group,tbl,190706,48560 KB,32:59.9
714133985,Intex_Group,spEED.dbo.Intex_Group,tbl,190706,48560 KB,32:59.9
1130135467,Intex_CollatGroups,spEED.dbo.Intex_CollatGroups,tbl,190705,305888 KB,33:01.7
1130135467,Intex_CollatGroups,spEED.dbo.Intex_CollatGroups,tbl,190705,305888 KB,33:01.7
1130135467,Intex_CollatGroups,spEED.dbo.Intex_CollatGroups,tbl,190705,305888 KB,33:01.7
1130135467,Intex_CollatGroups,spEED.dbo.Intex_CollatGroups,tbl,190705,305888 KB,33:01.7
1100075205,FutureOption_CusipAggregates,spEED.dbo.FutureOption_CusipAggregates,tbl,188289,33208 KB,02:09.9
1289771652,LP_Collat_HPI,spEED.dbo.LP_Collat_HPI,tbl,184759,43480 KB,06:53.1
1018135068,Intex_TrusteeTranchePerformance,spEED.dbo.Intex_TrusteeTranchePerformance,tbl,184314,17568 KB,32:59.1
1018135068,Intex_TrusteeTranchePerformance,spEED.dbo.Intex_TrusteeTranchePerformance,tbl,184314,17568 KB,32:59.1
2047658688,ABSNET_SEV6_ClassCusip,spEED.dbo.ABSNET_SEV6_ClassCusip,tbl,184307,8384 KB,NULL
194672337,Intex_GroupStatsSpecific,spEED.dbo.Intex_GroupStatsSpecific,tbl,183474,32040 KB,NULL
890134612,Intex_Diversity_Issuer,spEED.dbo.Intex_Diversity_Issuer,tbl,176112,17304 KB,32:59.1
890134612,Intex_Diversity_Issuer,spEED.dbo.Intex_Diversity_Issuer,tbl,176112,17304 KB,32:59.1
1903918450,JOB_CheckPoint,spEED.dbo.JOB_CheckPoint,tbl,174325,18056 KB,20:09.9
1903918450,JOB_CheckPoint,spEED.dbo.JOB_CheckPoint,tbl,174325,18056 KB,20:09.9
1903918450,JOB_CheckPoint,spEED.dbo.JOB_CheckPoint,tbl,174325,18056 KB,20:09.9
1862297694,LP_CusipDealIdMappingwGroupID,spEED.dbo.LP_CusipDealIdMappingwGroupID,tbl,172844,12096 KB,05:18.6
247671930,Intex_Remittance,spEED.dbo.Intex_Remittance,tbl,170948,27672 KB,21:03.6
247671930,Intex_Remittance,spEED.dbo.Intex_Remittance,tbl,170948,27672 KB,04:05.5
1650925053,LP_Replines_Deal_RRM_Para_bkp,spEED.dbo.LP_Replines_Deal_RRM_Para_bkp,tbl,167501,13984 KB,NULL
1101246978,Speed_CDO_Explosion,spEED.CDO.Speed_CDO_Explosion,tbl,164833,25032 KB,02:14.9
2014734330,Speed_CDO_Explosion,spEED.EURO.Speed_CDO_Explosion,tbl,164833,25032 KB,02:14.9
69444613,GENESIS_Securitization_Pool,spEED.dbo.GENESIS_Securitization_Pool,tbl,157633,30720 KB,NULL
548913027,ResearchVectorsQ2,spEED.dbo.ResearchVectorsQ2,tbl,154320,290336 KB,NULL
1491080648,CMBXSpreadsCalc,spEED.dbo.CMBXSpreadsCalc,tbl,151200,226944 KB,10:35.8
123615979,LP_BloombergDealMapping,spEED.dbo.LP_BloombergDealMapping,tbl,150682,8504 KB,00:14.1
1855658004,ABSNET_SEV6_CreditSupportEntities,spEED.dbo.ABSNET_SEV6_CreditSupportEntities,tbl,148780,7072 KB,NULL
965018619,LP_Replines_Cohorts_custom,spEED.dbo.LP_Replines_Cohorts_custom,tbl,146239,167200 KB,NULL
1349579846,LP_CusipDealIdMapping,spEED.dbo.LP_CusipDealIdMapping,tbl,145588,6312 KB,NULL
2142734786,FIH_ABSData,spEED.dbo.FIH_ABSData,tbl,142835,4520 KB,NULL
51179628,Intex_History_CMBS,spEED.dbo.Intex_History_CMBS,tbl,142592,13856 KB,NULL
171863679,LP_State_Loss_Severities,spEED.dbo.LP_State_Loss_Severities,tbl,140752,43832 KB,48:08.4
171863679,LP_State_Loss_Severities,spEED.dbo.LP_State_Loss_Severities,tbl,140752,43832 KB,48:08.4
767094269,STACR_2014_DN1,spEED.dbo.STACR_2014_DN1,tbl,139513,31648 KB,NULL
2070662820,Intex_History_ABCL,spEED.dbo.Intex_History_ABCL,tbl,134243,14600 KB,NULL
1282923742,LP_IntexTrancheToLPDealMapping,spEED.dbo.LP_IntexTrancheToLPDealMapping,tbl,133913,8744 KB,05:17.9
1282923742,LP_IntexTrancheToLPDealMapping,spEED.dbo.LP_IntexTrancheToLPDealMapping,tbl,133913,8744 KB,05:17.9
516196889,BBrg_CreditProviders,spEED.dbo.BBrg_CreditProviders,tbl,129201,3952 KB,47:11.3
117119708,Trepp_ManualUpload,spEED.CMBS.Trepp_ManualUpload,tbl,129189,248928 KB,NULL
1117884441,Costar_PropertyShoppingCenters,spEED.CMBS.Costar_PropertyShoppingCenters,tbl,124368,22720 KB,NULL
139863565,LP_State_FC_REO_Timelines,spEED.dbo.LP_State_FC_REO_Timelines,tbl,123541,48416 KB,NULL
666133814,Intex_StandardVars,spEED.dbo.Intex_StandardVars,tbl,119653,31376 KB,32:59.1
666133814,Intex_StandardVars,spEED.dbo.Intex_StandardVars,tbl,119653,31376 KB,32:59.1
666133814,Intex_StandardVars,spEED.dbo.Intex_StandardVars,tbl,119653,31376 KB,32:59.1
666133814,Intex_StandardVars,spEED.dbo.Intex_StandardVars,tbl,119653,31376 KB,32:59.1
610817238,CMBXClosingPrices,spEED.dbo.CMBXClosingPrices,tbl,118365,14528 KB,33:46.1
648389379,ABXClosingPrices,spEED.dbo.ABXClosingPrices,tbl,116409,13128 KB,33:46.1
634133700,Intex_Trigger,spEED.dbo.Intex_Trigger,tbl,115260,96688 KB,32:59.1
634133700,Intex_Trigger,spEED.dbo.Intex_Trigger,tbl,115260,96688 KB,32:59.1
80159481,Staging_IntexDealsFound,spEED.dbo.Staging_IntexDealsFound,tbl,115127,3000 KB,NULL
826134384,Intex_GroundGroups,spEED.dbo.Intex_GroundGroups,tbl,114954,3672 KB,33:00.0
826134384,Intex_GroundGroups,spEED.dbo.Intex_GroundGroups,tbl,114954,3672 KB,33:00.0
751094212,CAS_Pool,spEED.dbo.CAS_Pool,tbl,112871,33744 KB,NULL
719094098,CAS_Issuance,spEED.dbo.CAS_Issuance,tbl,112871,31824 KB,NULL
863042556,Empirasign_NewFeedLog,spEED.dbo.Empirasign_NewFeedLog,tbl,111618,37600 KB,NULL
1406068195,LP_Loanagg_Cohorts_custom2_Calc,spEED.dbo.LP_Loanagg_Cohorts_custom2_Calc,tbl,105841,141184 KB,NULL
4351230,SVCR_PIVOT,spEED.dbo.SVCR_PIVOT,tbl,104377,21992 KB,NULL
1002135011,Intex_CreditEnhancementCoverages,spEED.dbo.Intex_CreditEnhancementCoverages,tbl,104151,5296 KB,32:59.1
1002135011,Intex_CreditEnhancementCoverages,spEED.dbo.Intex_CreditEnhancementCoverages,tbl,104151,5296 KB,32:59.1
1701841375,Markit_PO_Component,spEED.dbo.Markit_PO_Component,tbl,102393,11432 KB,31:52.2
1669841261,Markit_MBX_Component,spEED.dbo.Markit_MBX_Component,tbl,102393,17504 KB,31:53.0
1637841147,Markit_IOS_Component,spEED.dbo.Markit_IOS_Component,tbl,102393,11768 KB,31:51.4
1255675521,CAMPS_Data,spEED.dbo.CAMPS_Data,tbl,100701,14224 KB,NULL
724562015,Intex_ManualUpload,spEED.CMBS.Intex_ManualUpload,tbl,97617,251200 KB,NULL
1752926608,Intex_CollatGroups_History,spEED.dbo.Intex_CollatGroups_History,tbl,95142,8032 KB,NULL
944214614,LossProjections,spEED.CMBS.LossProjections,tbl,94408,9904 KB,48:16.8
113539588,Intex_Group_bkup,spEED.ABS.Intex_Group_bkup,tbl,92253,12496 KB,NULL
1968478537,CDO_Trader_Rating,spEED.dbo.CDO_Trader_Rating,tbl,89373,11752 KB,41:38.7
352420725,xCusips,spEED.dbo.xCusips,tbl,89294,1712 KB,NULL
775777921,Intex_Trigger_History,spEED.CDO.Intex_Trigger_History,tbl,88716,24392 KB,NULL
1918070019,LP_Loanagg_Cohorts_Custom_Collat,spEED.dbo.LP_Loanagg_Cohorts_Custom_Collat,tbl,88403,18616 KB,NULL
2116111225,kroll_Rss_Rep,spEED.CMBS.kroll_Rss_Rep,tbl,85937,35840 KB,NULL
1983658460,ABSNET_SEV6_ClassIsin,spEED.dbo.ABSNET_SEV6_ClassIsin,tbl,85559,4160 KB,NULL
1928523541,Intex_History_ABAL,spEED.dbo.Intex_History_ABAL,tbl,81790,49864 KB,NULL
1823657890,ABSNET_SEV6_CreditSupportInformation,spEED.dbo.ABSNET_SEV6_CreditSupportInformation,tbl,80432,7648 KB,NULL
746134099,Intex_DealIndex,spEED.dbo.Intex_DealIndex,tbl,78025,4528 KB,32:59.9
746134099,Intex_DealIndex,spEED.dbo.Intex_DealIndex,tbl,78025,4528 KB,32:59.9
1993370466,CRM_Accounts,spEED.dbo.CRM_Accounts,tbl,77800,19952 KB,20:06.8
938134783,Intex_StdVarMapping,spEED.dbo.Intex_StdVarMapping,tbl,77380,5480 KB,32:59.1
938134783,Intex_StdVarMapping,spEED.dbo.Intex_StdVarMapping,tbl,77380,5480 KB,32:59.1
938134783,Intex_StdVarMapping,spEED.dbo.Intex_StdVarMapping,tbl,77380,5480 KB,32:59.1
188280176,CDO_RefData,spEED.dbo.CDO_RefData,tbl,74910,22488 KB,34:31.3
762134156,Intex_DealActiveIndex,spEED.dbo.Intex_DealActiveIndex,tbl,72526,4360 KB,32:59.9
762134156,Intex_DealActiveIndex,spEED.dbo.Intex_DealActiveIndex,tbl,72526,4360 KB,32:59.9
2091870519,LMS_Collat_HPI,spEED.dbo.LMS_Collat_HPI,tbl,71586,13960 KB,NULL
1106128473,TAO_PAYDOWN_HISTORY,spEED.dbo.TAO_PAYDOWN_HISTORY,tbl,65686,6448 KB,NULL
735094155,CAS_Marketing,spEED.dbo.CAS_Marketing,tbl,65535,20072 KB,NULL
1785070141,Moringstar_MorningstarLoan,spEED.dbo.Moringstar_MorningstarLoan,tbl,64662,183504 KB,NULL
1495116517,CMLTI_Trade_History,spEED.dbo.CMLTI_Trade_History,tbl,63932,14616 KB,NULL
1787205467,OFHEO_HPI_ByMSA,spEED.dbo.OFHEO_HPI_ByMSA,tbl,61754,3408 KB,00:10.1
2134663048,Intex_History_ABEQ,spEED.dbo.Intex_History_ABEQ,tbl,61218,6800 KB,NULL
924230743,Dictionary_LoadTimeStamp,spEED.dbo.Dictionary_LoadTimeStamp,tbl,58170,4120 KB,37:31.2
924230743,Dictionary_LoadTimeStamp,spEED.dbo.Dictionary_LoadTimeStamp,tbl,58170,4120 KB,37:31.2
1874873796,TRX_BondComposites,spEED.dbo.TRX_BondComposites,tbl,55128,2888 KB,NULL
1034135125,Intex_TrusteeGroupPerformance,spEED.dbo.Intex_TrusteeGroupPerformance,tbl,53696,143536 KB,32:59.1
